time,token,volume_usdc,buy_place,token_amount,buy_slippage,sell_place,usdc_back,sell_slippage,profit_usd,profit_percent,backup_place,backup_usdc_back,backup_profit_percent
2026-04-29 11:23:46,WBTC,ok,,2000,KyberSwap,0.02600309,0.0006,Odos,1998.3753,0.0073,-1.6525,-0.0826,Sushi,1998.0705,-0.0968,6,5
2026-04-29 11:23:48,WETH,ok,,2000,KyberSwap,0.8588147447867956,0.0007,Odos,1998.4437,0.004,-1.6005,-0.08,Sushi,1997.885,-0.1059,6,5
2026-04-29 11:23:49,AAVE,ok,,2000,KyberSwap,20.602765258713152,0.0717,Odos,1988.2433,0.052,-11.8743,-0.5937,Sushi,1987.5367,-0.6236,6,5
2026-04-29 11:23:59,UNI,ok,,2000,Odos,606.6212332427161,0.247,Sushi,1974.6751,0.1908,-25.4206,-1.271,KyberSwap,1974.6042,-1.2755,6,5
2026-04-29 11:24:01,LINK,ok,,2000,KyberSwap,214.6397121253825,0.0848,Odos,1994.2018,0.0195,-5.843,-0.2922,Sushi,1992.5686,-0.3726,6,5
2026-04-29 11:24:05,SUSHI,skipped,high_buy_slippage,2000,Odos,8265.163167486533,8.1097,,,,,,,,,6,
2026-04-29 11:24:05,CRV,ok,,2000,Odos,8467.722688511996,1.2592,KyberSwap,1914.6105,0.9423,-85.5632,-4.2782,0x/Matcha,1912.3671,-4.3889,6,5
2026-04-29 11:24:10,BAL,skipped,high_buy_slippage,2000,KyberSwap,12813.11648520719,2.3366,,,,,,,,,5,
2026-04-29 11:24:13,WMATIC,ok,,2000,KyberSwap,21583.60012643766,0.0149,Odos,1997.6499,0.0122,-2.4327,-0.1216,Sushi,1996.9196,-0.1548,6,5
2026-04-29 11:24:15,GRT,skipped,high_buy_slippage,2000,KyberSwap,73614.38372870199,5.5318,,,,,,,,,5,
2026-04-29 11:24:18,SNX,skipped,high_buy_slippage,2000,KyberSwap,5712.584633618584,6.0878,,,,,,,,,5,
2026-04-29 11:24:21,DAI,ok,,2000,KyberSwap,1999.971478734072,0.0054,Odos,1999.9467,0.0015,-0.0749,-0.0037,Sushi,1999.7119,-0.0148,6,5
2026-04-29 11:24:24,stMATIC,ok,,2000,Odos,18773.234885505994,0.1283,KyberSwap,1976.8478,0.1452,-23.2555,-1.1628,0x/Matcha,1973.2756,-1.3407,6,5
2026-04-29 11:24:32,LDO,ok,,2000,KyberSwap,5087.206733088474,0.3395,Odos,1971.5127,0.209,-28.5988,-1.4299,Sushi,1968.9105,-1.5554,6,5
2026-04-29 11:24:34,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:24:36,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.2754262267404,0.2215,,,,,,,,,6,5
2026-04-29 11:24:36,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.12962561311176,38.4986,,,,,,,,,5,
2026-04-29 11:24:37,QUICK,ok,,2000,Odos,169.62276935476132,0.8761,KyberSwap,1944.1911,0.5778,-55.9881,-2.7994,Sushi,1934.2709,-3.2942,6,4
2026-04-29 11:24:39,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:24:42,STG,skipped,high_buy_slippage,2000,0x/Matcha,2740.444449706388,51.4461,,,,,,,,,6,
2026-04-29 11:24:43,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8264.952738316988,8.1108,,,,,,,,,6,
2026-04-29 11:24:43,MKR,skipped,high_buy_slippage,2000,Odos,0.9056228702928043,5.2549,,,,,,,,,5,
2026-04-29 11:24:49,WOO,skipped,high_buy_slippage,2000,Sushi,95043.73866830787,5.2762,,,,,,,,,6,
2026-04-29 11:25:12,WETH,ok,,2000,KyberSwap,0.8586491158285293,-0.0087,Odos,1998.7818,0.0007,-1.2295,-0.0615,Sushi,1997.532,-0.1237,6,5
2026-04-29 11:25:17,AAVE,ok,,2000,KyberSwap,20.600545368987852,0.0709,Odos,1988.4788,0.0576,-11.6334,-0.5817,Sushi,1987.3079,-0.635,6,5
2026-04-29 11:25:17,WBTC,ok,,2000,KyberSwap,0.02599262,0.0001,Odos,1998.1968,0.0005,-1.8154,-0.0908,Sushi,1997.2765,-0.1365,6,5
2026-04-29 11:25:28,UNI,ok,,2000,Odos,606.6509309265657,0.2616,Sushi,1974.533,0.1915,-25.6429,-1.2821,KyberSwap,1973.9197,-1.3138,6,5
2026-04-29 11:25:29,LINK,ok,,2000,Odos,214.6372328279453,0.0972,KyberSwap,1992.6674,0.0398,-7.429,-0.3714,Sushi,1991.4186,-0.4328,6,5
2026-04-29 11:25:34,CRV,ok,,2000,Odos,8469.597148786763,1.2569,KyberSwap,1914.7985,0.9509,-85.5109,-4.2755,0x/Matcha,1912.5569,-4.3861,6,5
2026-04-29 11:25:34,SUSHI,skipped,high_buy_slippage,2000,Odos,8264.631167919448,8.1217,,,,,,,,,6,
2026-04-29 11:25:39,BAL,skipped,high_buy_slippage,2000,KyberSwap,12810.861786238265,2.347,,,,,,,,,5,
2026-04-29 11:25:42,WMATIC,ok,,2000,Odos,21578.38061655387,0.0128,KyberSwap,1997.3039,0.0092,-2.739,-0.1369,Sushi,1996.9822,-0.1527,6,5
2026-04-29 11:25:44,GRT,skipped,high_buy_slippage,2000,KyberSwap,73613.96132197151,5.5277,,,,,,,,,5,
2026-04-29 11:25:47,DAI,ok,,2000,KyberSwap,1999.9337230730482,0.0016,Odos,1999.8603,0.0002,-0.1518,-0.0076,Sushi,1999.6741,-0.0165,6,5
2026-04-29 11:25:50,SNX,skipped,high_buy_slippage,2000,KyberSwap,5711.984294551181,6.0889,,,,,,,,,5,
2026-04-29 11:25:57,stMATIC,ok,,2000,Odos,18770.72590961007,0.1234,KyberSwap,1976.8657,0.1039,-23.2305,-1.1615,0x/Matcha,1972.9262,-1.3578,6,5
2026-04-29 11:25:58,LDO,ok,,2000,Odos,5088.057480456942,0.3325,KyberSwap,1970.9255,0.2105,-29.1501,-1.4575,Sushi,1969.2925,-1.538,6,5
2026-04-29 11:26:00,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:26:02,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.168125220866656,37.836,,,,,,,,,5,
2026-04-29 11:26:06,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.240440334313,0.2189,,,,,,,,,6,5
2026-04-29 11:26:09,STG,skipped,high_buy_slippage,2000,KyberSwap,2730.194695553245,49.9174,,,,,,,,,6,
2026-04-29 11:26:11,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:26:12,QUICK,ok,,2000,Odos,169.61974641696509,0.8647,KyberSwap,1943.7266,0.5879,-56.4265,-2.8213,Sushi,1934.3395,-3.2894,6,4
2026-04-29 11:26:13,MKR,skipped,high_buy_slippage,2000,Odos,0.9058364753172999,5.2431,,,,,,,,,5,
2026-04-29 11:26:16,WOO,skipped,high_buy_slippage,2000,KyberSwap,95056.16254748829,5.3187,,,,,,,,,6,
2026-04-29 11:26:19,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8266.282129613506,8.1009,,,,,,,,,6,
2026-04-29 11:26:41,WBTC,ok,,2000,KyberSwap,0.02599277,0.0303,Odos,1998.2082,0.0005,-1.8031,-0.0902,Sushi,1997.2934,-0.1356,6,5
2026-04-29 11:26:41,AAVE,ok,,2000,KyberSwap,20.600037903612787,0.0713,Odos,1987.9323,0.0521,-12.1967,-0.6098,Sushi,1987.2895,-0.6365,6,5
2026-04-29 11:26:43,WETH,ok,,2000,KyberSwap,0.8592375652046448,0.0014,Odos,1999.287,0.0035,-0.7359,-0.0368,Sushi,1998.9047,-0.055,6,5
2026-04-29 11:26:53,UNI,ok,,2000,Odos,606.6915260575496,0.2462,Sushi,1974.7402,0.2056,-25.3684,-1.2684,KyberSwap,1973.9067,-1.3112,6,5
2026-04-29 11:26:54,LINK,ok,,2000,Odos,214.67510084400826,0.0872,KyberSwap,1992.778,0.039,-7.2788,-0.3639,Sushi,1991.9597,-0.4038,6,5
2026-04-29 11:26:54,CRV,ok,,2000,Odos,8469.370963484642,1.2548,KyberSwap,1914.9727,0.9517,-85.2249,-4.2612,0x/Matcha,1913.106,-4.3531,6,5
2026-04-29 11:27:02,SUSHI,skipped,high_buy_slippage,2000,Odos,8265.95763033279,8.1008,,,,,,,,,6,
2026-04-29 11:27:06,DAI,ok,,2000,KyberSwap,1999.9334129761396,0.0002,Odos,1999.8875,-0.0011,-0.1383,-0.0069,Sushi,1999.6738,-0.0165,6,5
2026-04-29 11:27:07,WMATIC,ok,,2000,KyberSwap,21574.859247459935,0.014,Odos,1998.2326,0.0121,-1.7849,-0.0892,Sushi,1997.9956,-0.1006,6,5
2026-04-29 11:27:07,BAL,skipped,high_buy_slippage,2000,KyberSwap,12810.231999387217,2.349,,,,,,,,,5,
2026-04-29 11:27:11,GRT,skipped,high_buy_slippage,2000,KyberSwap,73701.14849211289,5.5293,,,,,,,,,5,
2026-04-29 11:27:14,SNX,skipped,high_buy_slippage,2000,KyberSwap,5712.950258788121,6.0717,,,,,,,,,5,
2026-04-29 11:27:24,stMATIC,ok,,2000,Odos,18765.30977039421,0.1347,KyberSwap,1976.3146,0.1322,-23.7886,-1.1894,0x/Matcha,1973.3655,-1.3358,6,5
2026-04-29 11:27:27,LDO,ok,,2000,Odos,5089.1055017006765,0.3257,KyberSwap,1971.4598,0.2153,-28.6213,-1.4311,Sushi,1969.8944,-1.5078,6,5
2026-04-29 11:27:27,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.2198136170693,0.2169,,,,,,,,,6,5
2026-04-29 11:27:30,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.133300539059647,37.9527,,,,,,,,,5,
2026-04-29 11:27:35,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:27:35,QUICK,ok,,2000,Odos,169.61550014736372,0.8595,KyberSwap,1943.7133,0.5885,-56.4363,-2.8218,Sushi,1934.4854,-3.2819,6,4
2026-04-29 11:27:37,STG,skipped,high_buy_slippage,2000,0x/Matcha,2740.464022516481,51.4374,,,,,,,,,6,
2026-04-29 11:27:38,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:27:41,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8267.412939456652,8.0996,,,,,,,,,6,
2026-04-29 11:27:42,WOO,skipped,high_buy_slippage,2000,KyberSwap,95051.17363164628,5.3014,,,,,,,,,6,
2026-04-29 11:27:43,MKR,skipped,high_buy_slippage,2000,Odos,0.9060742801112337,5.2362,,,,,,,,,5,
2026-04-29 11:28:07,WBTC,ok,,2000,KyberSwap,0.02599478,0.017,Odos,1998.3637,0.0005,-1.647,-0.0823,Sushi,1997.4504,-0.1278,6,5
2026-04-29 11:28:08,AAVE,ok,,2000,KyberSwap,20.601053955563366,0.0704,Odos,1988.0475,0.051,-12.0759,-0.6038,Sushi,1987.4313,-0.6288,6,5
2026-04-29 11:28:10,WETH,ok,,2000,KyberSwap,0.859208632069495,0.0018,Odos,1999.056,0.01,-0.9785,-0.0489,Sushi,1998.8124,-0.0596,6,5
2026-04-29 11:28:19,UNI,ok,,2000,Odos,606.5930389754742,0.2539,Sushi,1974.764,0.189,-25.3732,-1.2687,KyberSwap,1973.7158,-1.3228,6,5
2026-04-29 11:28:22,LINK,ok,,2000,Odos,214.64469233529653,0.0863,KyberSwap,1992.9331,0.0487,-7.136,-0.3568,Sushi,1991.8723,-0.4085,6,5
2026-04-29 11:28:23,CRV,ok,,2000,Odos,8467.208283883145,1.2728,KyberSwap,1914.8133,0.9504,-85.3948,-4.2697,0x/Matcha,1912.447,-4.3865,6,5
2026-04-29 11:28:28,SUSHI,skipped,high_buy_slippage,2000,Odos,8267.355038477155,8.0999,,,,,,,,,6,
2026-04-29 11:28:32,WMATIC,ok,,2000,KyberSwap,21572.524804102475,0.0256,Odos,1997.7524,0.0125,-2.2724,-0.1136,Sushi,1997.5687,-0.1219,6,5
2026-04-29 11:28:34,BAL,skipped,high_buy_slippage,2000,KyberSwap,12812.210078695141,2.3256,,,,,,,,,5,
2026-04-29 11:28:36,DAI,ok,,2000,KyberSwap,1999.9336145644604,0.0001,Odos,1999.8951,0.0006,-0.1176,-0.0059,Sushi,1999.674,-0.0165,6,5
2026-04-29 11:28:36,GRT,skipped,high_buy_slippage,2000,KyberSwap,73696.1930260093,5.5209,,,,,,,,,5,
2026-04-29 11:28:40,SNX,skipped,high_buy_slippage,2000,KyberSwap,5711.788383298839,6.0769,,,,,,,,,5,
2026-04-29 11:28:50,LDO,ok,,2000,Odos,5089.046156870516,0.3244,KyberSwap,1971.3578,0.2191,-28.7254,-1.4363,Sushi,1969.8241,-1.5114,6,5
2026-04-29 11:28:53,stMATIC,ok,,2000,Odos,18764.62388940782,0.136,KyberSwap,1976.1466,0.1332,-24.018,-1.2009,0x/Matcha,1973.1858,-1.3477,6,5
2026-04-29 11:28:54,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:28:55,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.208999348736,0.2172,,,,,,,,,6,5
2026-04-29 11:28:57,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.132905022760287,38.5035,,,,,,,,,5,
2026-04-29 11:29:02,QUICK,ok,,2000,Odos,169.61173877447953,0.863,KyberSwap,1943.3644,0.601,-56.7772,-2.8389,Sushi,1934.4679,-3.2823,6,4
2026-04-29 11:29:02,MKR,skipped,high_buy_slippage,2000,Odos,0.9059673917416897,5.2421,,,,,,,,,5,
2026-04-29 11:29:03,STG,skipped,high_buy_slippage,2000,0x/Matcha,2740.426059122325,51.3214,,,,,,,,,6,
2026-04-29 11:29:04,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:29:07,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8266.942159772063,8.1,,,,,,,,,6,
2026-04-29 11:29:08,WOO,skipped,high_buy_slippage,2000,KyberSwap,95060.75428127103,5.3189,,,,,,,,,6,
2026-04-29 11:29:30,WBTC,ok,,2000,KyberSwap,0.02599279,0.0043,Odos,1998.3509,0.0067,-1.6622,-0.0831,Sushi,1998.0478,-0.0979,6,5
2026-04-29 11:29:30,AAVE,ok,,2000,KyberSwap,20.599703005735346,0.0612,Odos,1987.9655,0.0597,-12.1438,-0.6072,Sushi,1987.3756,-0.6316,6,5
2026-04-29 11:29:31,WETH,ok,,2000,KyberSwap,0.8588598341198717,0.0004,Odos,1998.3507,0.0085,-1.6868,-0.0843,Sushi,1998.2035,-0.0902,6,5
2026-04-29 11:29:41,LINK,ok,,2000,KyberSwap,214.5634568303503,0.0892,Odos,1992.6575,0.0562,-7.4475,-0.3724,Sushi,1991.8145,-0.4107,6,5
2026-04-29 11:29:41,CRV,ok,,2000,Odos,8467.120545363568,1.2717,KyberSwap,1914.6632,0.9517,-85.5723,-4.2786,0x/Matcha,1912.457,-4.3874,6,5
2026-04-29 11:29:43,UNI,ok,,2000,Odos,606.5301048436147,0.2546,Sushi,1974.7026,0.1845,-25.4159,-1.2708,KyberSwap,1973.5487,-1.3299,6,5
2026-04-29 11:29:49,SUSHI,skipped,high_buy_slippage,2000,Odos,8266.999979059254,8.1,,,,,,,,,6,
2026-04-29 11:29:52,WMATIC,ok,,2000,KyberSwap,21571.996131033415,0.0263,Odos,1997.7074,0.0107,-2.3101,-0.1155,Sushi,1997.5146,-0.1246,6,5
2026-04-29 11:29:53,DAI,ok,,2000,KyberSwap,1999.9326242844402,0.0002,Odos,1999.8888,0.0003,-0.1253,-0.0063,Sushi,1999.6728,-0.0165,6,5
2026-04-29 11:29:55,BAL,skipped,high_buy_slippage,2000,KyberSwap,12811.981782667746,2.3288,,,,,,,,,5,
2026-04-29 11:29:56,GRT,skipped,high_buy_slippage,2000,KyberSwap,73700.98075020962,5.5166,,,,,,,,,5,
2026-04-29 11:29:57,SNX,skipped,high_buy_slippage,2000,KyberSwap,5712.849227523097,6.0617,,,,,,,,,5,
2026-04-29 11:30:08,stMATIC,ok,,2000,Odos,18762.669567618745,0.1447,KyberSwap,1975.9387,0.1313,-24.2287,-1.2114,0x/Matcha,1972.9661,-1.3593,6,5
2026-04-29 11:30:08,LDO,ok,,2000,Odos,5088.384472947089,0.3319,KyberSwap,1971.1306,0.214,-29.0644,-1.4532,Sushi,1969.6709,-1.5248,6,5
2026-04-29 11:30:09,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.2090162129557,0.2172,,,,,,,,,6,5
2026-04-29 11:30:11,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:30:13,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.169483872371778,37.8397,,,,,,,,,5,
2026-04-29 11:30:18,STG,skipped,high_buy_slippage,2000,KyberSwap,2730.1944940448357,49.9174,,,,,,,,,6,
2026-04-29 11:30:19,MKR,skipped,high_buy_slippage,2000,Odos,0.9059665213078948,5.2422,,,,,,,,,5,
2026-04-29 11:30:20,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:30:24,WOO,skipped,high_buy_slippage,2000,Sushi,95041.69272035561,5.2788,,,,,,,,,6,
2026-04-29 11:30:24,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8266.98393011363,8.0819,,,,,,,,,6,
2026-04-29 11:30:24,QUICK,ok,,2000,Odos,169.6088484222518,0.861,KyberSwap,1943.4533,0.5877,-56.9796,-2.849,Sushi,1934.3555,-3.3014,6,4
2026-04-29 11:30:47,WETH,ok,,2000,KyberSwap,0.8591631885815154,0.0014,Odos,1999.0177,0.0088,-1.0704,-0.0535,Sushi,1998.9172,-0.0548,6,5
2026-04-29 11:30:49,WBTC,ok,,2000,KyberSwap,0.02599263,0.0022,Odos,1998.541,0.0153,-1.4877,-0.0744,Sushi,1998.4105,-0.08,6,5
2026-04-29 11:30:54,AAVE,ok,,2000,KyberSwap,20.60003110487125,0.0669,Odos,1988.0206,0.0464,-12.2477,-0.6124,Sushi,1987.4499,-0.6283,6,5
2026-04-29 11:30:59,LINK,ok,,2000,KyberSwap,214.53526308081058,0.0867,Odos,1992.565,0.0583,-7.5841,-0.3792,Sushi,1991.6922,-0.4173,6,5
2026-04-29 11:31:04,SUSHI,skipped,high_buy_slippage,2000,Odos,8266.341524814034,8.0976,,,,,,,,,6,
2026-04-29 11:31:06,UNI,ok,,2000,Odos,606.5172978755545,0.2342,Sushi,1974.6135,0.1835,-25.6012,-1.2801,KyberSwap,1973.8013,-1.3223,6,5
2026-04-29 11:31:11,CRV,ok,,2000,Odos,8466.286948847226,1.2549,KyberSwap,1914.7655,0.9605,-85.4765,-4.2738,0x/Matcha,1912.2873,-4.3959,6,5
2026-04-29 11:31:16,BAL,skipped,high_buy_slippage,2000,KyberSwap,12810.249547733678,2.3273,,,,,,,,,5,
2026-04-29 11:31:17,WMATIC,ok,,2000,KyberSwap,21565.949048708742,0.005,Odos,1998.4346,0.0052,-1.5835,-0.0792,Sushi,1997.072,-0.147,6,5
2026-04-29 11:31:20,DAI,ok,,2000,KyberSwap,1999.9322098598539,0.0002,Odos,1999.9119,0.0003,-0.1044,-0.0052,Sushi,1999.6724,-0.0166,6,5
2026-04-29 11:31:21,SNX,skipped,high_buy_slippage,2000,KyberSwap,5708.0813754964765,6.099,,,,,,,,,5,
2026-04-29 11:31:22,GRT,skipped,high_buy_slippage,2000,KyberSwap,73666.86826064572,5.5318,,,,,,,,,5,
2026-04-29 11:31:31,stMATIC,ok,,2000,Odos,18756.172014899792,0.1215,KyberSwap,1976.6715,0.1254,-23.4553,-1.1728,0x/Matcha,1973.7749,-1.3162,6,5
2026-04-29 11:31:35,LDO,ok,,2000,Odos,5087.93481799777,0.325,KyberSwap,1971.3964,0.2153,-28.6945,-1.4347,Sushi,1969.6491,-1.5207,6,5
2026-04-29 11:31:36,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:31:38,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.1338814170017,0.2145,,,,,,,,,6,5
2026-04-29 11:31:39,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.16966788560478,38.391,,,,,,,,,5,
2026-04-29 11:31:43,QUICK,ok,,2000,Odos,169.58765221494238,0.8392,KyberSwap,1943.3831,0.5925,-56.7649,-2.8382,Sushi,1934.1098,-3.3004,6,4
2026-04-29 11:31:43,STG,skipped,high_buy_slippage,2000,KyberSwap,2730.200999369927,49.9173,,,,,,,,,6,
2026-04-29 11:31:45,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:31:47,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8265.001239389252,8.0895,,,,,,,,,6,
2026-04-29 11:31:48,WOO,skipped,high_buy_slippage,2000,Sushi,95044.86802363342,5.2802,,,,,,,,,5,
2026-04-29 11:31:48,MKR,skipped,high_buy_slippage,2000,Odos,0.9059721763606097,5.2416,,,,,,,,,5,
2026-04-29 11:32:10,WBTC,ok,,2000,KyberSwap,0.02599277,0.0003,Odos,1998.5518,0.0153,-1.4632,-0.0732,Sushi,1998.4213,-0.0793,6,5
2026-04-29 11:32:12,AAVE,ok,,2000,KyberSwap,20.598005801432983,0.0546,Odos,1988.2995,0.0578,-11.8345,-0.5917,Sushi,1987.5484,-0.623,6,5
2026-04-29 11:32:12,WETH,ok,,2000,KyberSwap,0.8588471668418852,0.0121,Odos,1998.3879,0.0097,-1.6533,-0.0827,Sushi,1998.2803,-0.0863,6,5
2026-04-29 11:32:22,UNI,ok,,2000,Odos,606.2276163696433,0.2349,KyberSwap,1974.627,0.192,-25.526,-1.2763,Sushi,1974.5619,-1.2783,6,5
2026-04-29 11:32:25,LINK,ok,,2000,Odos,214.51099218306825,0.0774,KyberSwap,1993.6998,0.018,-6.4049,-0.3202,Sushi,1991.7136,-0.4184,6,5
2026-04-29 11:32:27,SUSHI,skipped,high_buy_slippage,2000,Odos,8264.268785167786,8.0892,,,,,,,,,6,
2026-04-29 11:32:30,CRV,ok,,2000,Odos,8460.958797030422,1.2572,KyberSwap,1914.8789,0.9412,-85.2758,-4.2638,0x/Matcha,1912.6767,-4.3725,6,5
2026-04-29 11:32:35,BAL,skipped,high_buy_slippage,2000,KyberSwap,12807.288237766741,2.3207,,,,,,,,,5,
2026-04-29 11:32:36,WMATIC,ok,,2000,Odos,21543.549554412162,0.0152,KyberSwap,1997.7975,0.0501,-2.26,-0.113,Sushi,1997.0576,-0.1498,6,5
2026-04-29 11:32:38,DAI,ok,,2000,KyberSwap,1999.9616691214765,0.0005,Odos,1999.9484,0.0007,-0.0759,-0.0038,Sushi,1999.7015,-0.0155,6,5
2026-04-29 11:32:39,GRT,skipped,high_buy_slippage,2000,KyberSwap,73646.89263993142,5.5172,,,,,,,,,5,
2026-04-29 11:32:40,SNX,skipped,high_buy_slippage,2000,KyberSwap,5706.67644828471,6.0751,,,,,,,,,5,
2026-04-29 11:32:51,LDO,ok,,2000,KyberSwap,5086.59455346696,0.3304,Odos,1972.1882,0.2112,-27.8946,-1.3947,0x/Matcha,1969.6611,-1.5178,6,5
2026-04-29 11:32:53,stMATIC,ok,,2000,Odos,18740.58802611162,0.1374,KyberSwap,1976.8191,0.1188,-23.296,-1.1648,0x/Matcha,1973.8648,-1.3117,6,5
2026-04-29 11:32:53,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.037844421711,0.2116,,,,,,,,,6,5
2026-04-29 11:32:56,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:32:58,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.16516467990824,37.7981,,,,,,,,,5,
2026-04-29 11:33:03,MKR,skipped,high_buy_slippage,2000,Odos,0.905573730799696,5.2573,,,,,,,,,5,
2026-04-29 11:33:04,QUICK,ok,,2000,Odos,169.53318233853312,0.8341,KyberSwap,1943.6618,0.5648,-56.5027,-2.8251,Sushi,1933.7258,-3.3206,6,4
2026-04-29 11:33:06,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:33:07,STG,skipped,high_buy_slippage,2000,0x/Matcha,2744.145617928928,51.3732,,,,,,,,,6,
2026-04-29 11:33:10,SUSHI.e,skipped,high_buy_slippage,2000,Odos,8261.166403193636,8.1069,,,,,,,,,6,
2026-04-29 11:33:14,WOO,skipped,high_buy_slippage,2000,Sushi,95044.3581712809,5.2801,,,,,,,,,6,
2026-04-29 11:33:38,WETH,ok,,2000,Odos,0.8582114464624959,0.0171,KyberSwap,2000.2889,-0.0377,0.222,0.0111,Sushi,1997.7972,-0.1131,6,5
2026-04-29 11:33:41,WBTC,ok,,2000,Odos,0.02597223,0.0153,KyberSwap,2000.0079,0.0146,-0.0551,-0.0028,Sushi,1997.9425,-0.1057,6,5
2026-04-29 11:33:42,AAVE,ok,,2000,Odos,20.56302942448118,0.0459,KyberSwap,1987.8093,0.0721,-12.2917,-0.6146,Sushi,1986.2295,-0.6924,6,5
2026-04-29 11:33:55,UNI,ok,,2000,Odos,605.7236328363484,0.2445,Sushi,1974.0842,0.1737,-26.0374,-1.3019,KyberSwap,1973.5252,-1.3314,6,5
2026-04-29 11:33:55,CRV,ok,,2000,Odos,8449.089042058473,1.2631,KyberSwap,1915.0291,0.9639,-85.1241,-4.2562,0x/Matcha,1913.0361,-4.3543,6,5
2026-04-29 11:33:56,LINK,ok,,2000,Odos,214.3653152915845,0.0448,KyberSwap,1993.2819,0.0677,-6.7987,-0.3399,Sushi,1991.723,-0.4162,6,5
2026-04-29 11:34:02,SUSHI,skipped,high_buy_slippage,2000,Odos,8258.514900093935,8.0899,,,,,,,,,6,
2026-04-29 11:34:08,BAL,skipped,high_buy_slippage,2000,KyberSwap,12801.249063611805,2.3429,,,,,,,,,5,
2026-04-29 11:34:09,WMATIC,ok,,2000,Odos,21533.076586324034,0.0222,KyberSwap,1997.5322,0.0059,-2.5322,-0.1266,Sushi,1997.0741,-0.1489,6,5
2026-04-29 11:34:09,DAI,ok,,2000,KyberSwap,1999.9192018639517,0.0001,Odos,1999.9509,-0.0,-0.0612,-0.0031,Sushi,1999.6592,-0.0172,6,5
2026-04-29 11:34:12,GRT,skipped,high_buy_slippage,2000,KyberSwap,73602.1322690668,5.5292,,,,,,,,,5,
2026-04-29 11:34:14,SNX,skipped,high_buy_slippage,2000,KyberSwap,5703.029601738922,6.0975,,,,,,,,,5,
2026-04-29 11:34:22,stMATIC,ok,,2000,Odos,18732.212702727673,0.1522,KyberSwap,1975.894,0.1237,-24.2227,-1.2111,0x/Matcha,1973.026,-1.3529,6,5
2026-04-29 11:34:24,LDO,ok,,2000,Odos,5083.009740480554,0.3264,KyberSwap,1971.0304,0.2166,-29.0638,-1.4532,Sushi,1968.841,-1.5611,6,5
2026-04-29 11:34:26,FRAX,skipped,sell_slippage_filtered_all,2000,Odos,2015.023057459536,0.2116,,,,,,,,,6,5
2026-04-29 11:34:28,DPI,skipped,high_buy_slippage,2000,KyberSwap,20.126679778744286,37.8645,,,,,,,,,5,
2026-04-29 11:34:32,GHST,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:34:35,STG,skipped,high_buy_slippage,2000,0x/Matcha,2734.3379153766473,51.5563,,,,,,,,,6,
2026-04-29 11:34:35,QUICK,ok,,2000,Odos,169.48248354926017,0.8414,KyberSwap,1943.1191,0.5898,-57.0183,-2.8509,Sushi,1933.676,-3.3219,6,4
2026-04-29 11:34:37,COMP,skipped,no_buy_quotes,2000,,,,,,,,,,,,0,
2026-04-29 11:34:37,MKR,skipped,high_buy_slippage,2000,Odos,0.9052628574945223,5.2509,,,,,,,,,5,
