time,token,status,reason,volume_usdc,small_test_usdc,buy_place,sell_place,backup_place,token_amount,usdc_back,backup_usdc_back,buy_slippage,sell_slippage,profit_usd,profit_percent,backup_profit_percent,spread_percent,route_pair,is_near_profit,buy_dexes_checked,sell_dexes_checked
2026-04-29 12:44:35,GRT,ok,,50,20,Odos,Sushi,0x/Matcha,1984.8668318234409,49.4345,49.3858,0.2119,0.1326,-0.5869,-1.1739,-1.2712,-1.131,Odos -> Sushi,False,5,4
2026-04-29 12:44:39,DAI,ok,,500,150.0,KyberSwap,Odos,Sushi,499.99469065360154,500.0031,499.9444,-0.0018,0.0021,-0.0144,-0.0029,-0.0128,0.0006,KyberSwap -> Odos,True,6,5
2026-04-29 12:44:44,BAL,ok,,100,30.0,Odos,KyberSwap,0x/Matcha,625.4364230971494,99.0867,99.0312,0.1505,0.171,-0.9567,-0.9567,-1.0095,-0.9133,Odos -> KyberSwap,False,5,4
2026-04-29 12:44:50,SNX,ok,,50,20,0x/Matcha,Odos,Sushi,155.88687507551109,49.4796,49.4231,0.1522,0.1997,-0.5456,-1.0911,-1.1539,-1.0409,0x/Matcha -> Odos,False,5,4
2026-04-29 12:44:52,GRT,ok,,100,30.0,Odos,Sushi,0x/Matcha,3962.619592168542,98.4362,98.3821,0.2902,0.2635,-1.6041,-1.6041,-1.6582,-1.5638,Odos -> Sushi,False,5,4
2026-04-29 12:44:56,BAL,ok,,200,60.0,Odos,KyberSwap,0x/Matcha,1248.283270701108,197.4141,197.1838,0.3248,0.1771,-2.6461,-1.323,-1.4345,-1.2929,Odos -> KyberSwap,False,5,4
2026-04-29 12:45:06,GRT,ok,,200,60.0,Odos,0x/Matcha,KyberSwap,7892.428068128355,195.1369,195.0474,0.5883,0.4128,-4.8884,-2.4442,-2.4947,-2.4316,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:45:06,SNX,ok,,100,30.0,0x/Matcha,Odos,Sushi,310.8708075791744,98.3391,98.238,0.3827,0.3349,-1.6902,-1.6902,-1.762,-1.6609,0x/Matcha -> Odos,False,5,4
2026-04-29 12:45:06,BAL,ok,,500,150.0,KyberSwap,Odos,0x/Matcha,3104.893858603147,488.0849,487.1582,0.5617,0.5501,-11.9526,-2.3905,-2.5716,-2.383,KyberSwap -> Odos,False,5,4
2026-04-29 12:45:18,SNX,ok,,200,60.0,Odos,0x/Matcha,Sushi,618.1723819329299,194.7295,194.1555,0.7846,0.5074,-5.3,-2.65,-2.937,-2.6353,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:45:18,GRT,ok,,500,150.0,Odos,0x/Matcha,KyberSwap,19488.943186309807,476.1846,475.9651,1.4345,0.9882,-23.8505,-4.7701,-4.8175,-4.7631,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:45:22,stMATIC,ok,,50,20,Odos,KyberSwap,0x/Matcha,469.6900453618323,49.8895,49.8401,0.0313,0.0428,-0.1327,-0.2655,-0.3492,-0.221,Odos -> KyberSwap,False,6,5
2026-04-29 12:45:29,SNX,ok,,500,150.0,0x/Matcha,Odos,KyberSwap,1522.5943617417436,471.8458,470.6532,1.7779,1.279,-28.1801,-5.636,-5.8733,-5.6308,0x/Matcha -> Odos,False,5,4
2026-04-29 12:45:30,LDO,ok,,50,20,KyberSwap,Odos,0x/Matcha,127.99456887555677,49.9063,49.8501,0.0049,0.0949,-0.115,-0.2301,-0.3136,-0.1873,KyberSwap -> Odos,False,6,5
2026-04-29 12:45:36,stMATIC,ok,,100,30.0,KyberSwap,Odos,0x/Matcha,938.8421556542143,99.7108,99.5604,0.0654,0.0086,-0.337,-0.337,-0.4568,-0.2892,KyberSwap -> Odos,False,6,5
2026-04-29 12:45:40,FRAX,ok,,50,20,KyberSwap,Sushi,UniswapV3,50.543154462872565,49.9353,49.9353,0.0091,0.008,-0.0685,-0.1371,-0.1371,-0.1295,KyberSwap -> Sushi,False,6,5
2026-04-29 12:45:43,LDO,ok,,100,30.0,KyberSwap,Odos,0x/Matcha,255.89695359991177,99.6617,99.5904,0.0196,0.1598,-0.3639,-0.3639,-0.4177,-0.3383,KyberSwap -> Odos,False,6,5
2026-04-29 12:45:50,stMATIC,ok,,200,60.0,Odos,KyberSwap,0x/Matcha,1875.9610597093847,199.0921,198.7614,0.1223,0.0689,-0.9707,-0.4854,-0.6434,-0.4539,Odos -> KyberSwap,False,6,5
2026-04-29 12:45:54,LDO,ok,,200,60.0,KyberSwap,Odos,0x/Matcha,512.1024540346418,199.3763,198.9811,0.0392,0.1254,-0.6788,-0.3394,-0.5122,-0.3119,KyberSwap -> Odos,False,6,5
2026-04-29 12:45:55,FRAX,ok,,100,30.0,KyberSwap,Sushi,UniswapV3,101.07128200877929,99.8392,99.8392,0.021,0.0164,-0.1645,-0.1645,-0.1645,-0.1608,KyberSwap -> Sushi,False,6,5
2026-04-29 12:46:02,stMATIC,ok,,500,150.0,Odos,KyberSwap,0x/Matcha,4685.157022143247,496.4066,495.4158,0.1257,0.1478,-3.646,-0.7292,-0.9248,-0.7187,Odos -> KyberSwap,False,6,5
2026-04-29 12:46:07,FRAX,ok,,200,60.0,KyberSwap,Sushi,UniswapV3,202.08049518963034,199.551,199.551,0.0426,0.0331,-0.4523,-0.2261,-0.2261,-0.2245,KyberSwap -> Sushi,False,6,5
2026-04-29 12:46:08,LDO,ok,,500,150.0,KyberSwap,Odos,0x/Matcha,1279.3817278649428,496.9511,496.0947,0.0821,0.1949,-3.0966,-0.6193,-0.783,-0.6098,KyberSwap -> Odos,False,6,5
2026-04-29 12:46:11,GHST,skipped,no_buy_quotes,50,20,,,,,,,,,,,,,,,0,
2026-04-29 12:46:13,GHST,skipped,no_buy_quotes,100,30.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:14,GHST,skipped,no_buy_quotes,200,60.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:16,GHST,skipped,no_buy_quotes,500,150.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:17,QUICK,ok,,50,20,Odos,KyberSwap,Sushi,4.278228724796836,49.8343,49.6628,0.0471,0.0702,-0.1858,-0.3715,-0.6958,-0.3313,Odos -> KyberSwap,False,6,4
2026-04-29 12:46:20,FRAX,ok,,500,150.0,Odos,KyberSwap,Sushi,504.80809208361177,498.0002,497.9936,0.0918,0.0829,-2.0129,-0.4026,-0.4031,-0.4,Odos -> KyberSwap,False,6,5
2026-04-29 12:46:23,DPI,ok,,50,20,Sushi,KyberSwap,Odos,1.0220377397534743,46.2081,46.1941,1.924,2.0539,-3.797,-7.594,-7.6253,-7.5838,Sushi -> KyberSwap,False,5,4
2026-04-29 12:46:25,STG,skipped,high_buy_slippage,50,20,Sushi,,,214.42285463316063,,,3.7096,,,,,,,,6,
2026-04-29 12:46:27,DPI,skipped,high_buy_slippage,100,30.0,Sushi,,,1.9814488022735477,,,4.3275,,,,,,,,5,
2026-04-29 12:46:27,QUICK,ok,,100,30.0,Odos,KyberSwap,Sushi,8.552067219589702,99.4776,99.2353,0.0703,0.1402,-0.5616,-0.5616,-0.7945,-0.5224,Odos -> KyberSwap,False,6,3
2026-04-29 12:46:30,STG,skipped,high_buy_slippage,100,30.0,Sushi,,,404.0267638838724,,,8.116,,,,,,,,6,
2026-04-29 12:46:31,DPI,skipped,high_buy_slippage,200,60.0,Sushi,,,3.734164101839142,,,8.0824,,,,,,,,5,
2026-04-29 12:46:34,STG,skipped,high_buy_slippage,200,60.0,Sushi,,,723.5167927968243,,,14.6151,,,,,,,,6,
2026-04-29 12:46:35,DPI,skipped,high_buy_slippage,500,150.0,KyberSwap,,,8.137309654488885,,,14.745,,,,,,,,5,
2026-04-29 12:46:39,STG,skipped,high_buy_slippage,500,150.0,Sushi,,,1376.697185952911,,,27.899,,,,,,,,6,
2026-04-29 12:46:39,QUICK,ok,,200,60.0,Odos,KyberSwap,Sushi,17.086747233438132,198.5674,198.0805,0.1207,0.0939,-1.4826,-0.7413,-0.9761,-0.7163,Odos -> KyberSwap,False,6,4
2026-04-29 12:46:40,COMP,skipped,no_buy_quotes,50,20,,,,,,,,,,,,,,,0,
2026-04-29 12:46:42,COMP,skipped,no_buy_quotes,100,30.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:44,COMP,skipped,no_buy_quotes,200,60.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:46,COMP,skipped,no_buy_quotes,500,150.0,,,,,,,,,,,,,,,0,
2026-04-29 12:46:50,MKR,ok,,50,20,KyberSwap,Odos,Sushi,0.024275573229276266,49.4446,49.4276,0.161,0.1118,-0.5713,-1.1426,-1.1578,-1.1107,KyberSwap -> Odos,False,5,5
2026-04-29 12:46:52,QUICK,ok,,500,150.0,Odos,KyberSwap,Sushi,42.6356492687929,494.3793,493.0333,0.2296,0.1786,-5.7108,-1.1422,-1.4072,-1.1241,Odos -> KyberSwap,False,6,4
2026-04-29 12:47:00,SUSHI.e,ok,,50,20,Odos,Sushi,0x/Matcha,230.9903378932406,49.1582,49.0912,0.3123,0.3344,-0.8807,-1.7615,-1.8955,-1.6836,Odos -> Sushi,False,6,5
2026-04-29 12:47:05,WOO,ok,,50,20,Odos,KyberSwap,Sushi,2546.475941331327,49.5142,49.4949,0.1343,0.0938,-0.508,-1.016,-1.0445,-0.9715,Odos -> KyberSwap,False,6,5
2026-04-29 12:47:06,MKR,ok,,100,30.0,KyberSwap,Odos,Sushi,0.0484429043921665,98.4892,98.465,0.3167,0.1825,-1.5356,-1.5356,-1.5417,-1.5108,KyberSwap -> Odos,False,5,5
2026-04-29 12:47:13,SUSHI.e,ok,,100,30.0,Odos,Sushi,0x/Matcha,459.89014344360413,97.3123,97.214,0.6718,0.5694,-2.7308,-2.7308,-2.8291,-2.6877,Odos -> Sushi,False,6,5
2026-04-29 12:47:17,WOO,ok,,100,30.0,Odos,KyberSwap,Sushi,5081.986011984994,98.6052,98.5835,0.261,0.1862,-1.4203,-1.4203,-1.4368,-1.3948,Odos -> KyberSwap,False,6,5
2026-04-29 12:47:20,MKR,ok,,200,60.0,Odos,Sushi,KyberSwap,0.09645510099261646,195.3522,195.3264,0.6128,0.36,-4.6761,-2.338,-2.3576,-2.3239,Odos -> Sushi,False,5,5
2026-04-29 12:47:28,SUSHI.e,ok,,200,60.0,Odos,Sushi,0x/Matcha,913.5599020813518,191.3609,191.073,1.0213,1.0118,-8.6919,-4.346,-4.4899,-4.3196,Odos -> Sushi,False,6,5
2026-04-29 12:47:32,WOO,ok,,200,60.0,Odos,KyberSwap,Sushi,10123.261174791347,195.6875,195.6437,0.5403,0.3745,-4.3344,-2.1672,-2.1866,-2.1563,Odos -> KyberSwap,False,6,5
2026-04-29 12:47:32,MKR,ok,,500,150.0,Odos,Sushi,KyberSwap,0.23848255363153176,478.0238,477.9652,1.2993,0.8658,-22.0078,-4.4016,-4.4153,-4.3952,Odos -> Sushi,False,5,5
2026-04-29 12:47:40,SUSHI.e,ok,,500,150.0,Odos,Sushi,0x/Matcha,2242.882701167862,456.5597,455.3859,2.114,2.3733,-43.5059,-8.7012,-8.936,-8.6881,Odos -> Sushi,False,6,5
2026-04-29 12:47:42,WOO,ok,,500,150.0,Odos,KyberSwap,Sushi,25022.936913576734,478.5677,478.3141,1.3161,0.9138,-21.4656,-4.2931,-4.3428,-4.2865,Odos -> KyberSwap,False,6,5
2026-04-29 12:48:05,AAVE,ok,,50,20,Odos,KyberSwap,Sushi,0.5100346323243069,49.8952,49.8824,0.0565,0.0299,-0.1306,-0.2612,-0.2727,-0.2096,Odos -> KyberSwap,False,6,5
2026-04-29 12:48:06,WBTC,ok,,50,20,Sushi,Odos,KyberSwap,0.00064578,49.9787,49.9697,-0.0008,0.0148,-0.0315,-0.0629,-0.0704,-0.0425,Sushi -> Odos,False,6,5
2026-04-29 12:48:09,WETH,ok,,50,20,Odos,KyberSwap,Sushi,0.0214173794466421,49.993,49.9662,0.0259,-0.0016,-0.0232,-0.0464,-0.089,-0.0141,Odos -> KyberSwap,True,6,5
2026-04-29 12:48:19,WBTC,ok,,100,30.0,KyberSwap,Odos,Sushi,0.00129155,99.9484,99.9172,0.0013,0.0083,-0.0714,-0.0714,-0.0859,-0.0516,KyberSwap -> Odos,False,6,5
2026-04-29 12:48:21,AAVE,ok,,100,30.0,Odos,KyberSwap,Sushi,1.0197864569767316,99.7719,99.7341,0.0465,-0.0013,-0.2628,-0.2628,-0.2935,-0.2281,Odos -> KyberSwap,False,6,5
2026-04-29 12:48:24,WETH,ok,,100,30.0,Odos,KyberSwap,UniswapV3,0.042830469643980525,99.9827,99.9333,0.0236,-0.0244,-0.0365,-0.0365,-0.0817,-0.0173,Odos -> KyberSwap,True,6,5
2026-04-29 12:48:29,WBTC,ok,,200,60.0,KyberSwap,Odos,Sushi,0.00258306,199.8765,199.8204,0.0015,0.0102,-0.1382,-0.0691,-0.0914,-0.0618,KyberSwap -> Odos,False,6,5
2026-04-29 12:48:33,AAVE,ok,,200,60.0,Odos,KyberSwap,Sushi,2.0390160645826616,199.4333,199.4063,0.0446,0.0465,-0.6064,-0.3032,-0.3124,-0.2833,Odos -> KyberSwap,False,6,5
2026-04-29 12:48:36,WETH,ok,,200,60.0,Odos,KyberSwap,Sushi,0.08564843904772666,199.9723,199.8409,0.0199,-0.0431,-0.0446,-0.0223,-0.0859,-0.0138,Odos -> KyberSwap,True,6,5
2026-04-29 12:48:43,WBTC,ok,,500,150.0,KyberSwap,Odos,Sushi,0.00645744,499.6366,499.4741,0.0045,0.0052,-0.3885,-0.0777,-0.107,-0.0727,KyberSwap -> Odos,False,6,5
2026-04-29 12:48:49,WETH,ok,,500,150.0,KyberSwap,Odos,Sushi,0.21410050654987364,499.6486,499.5014,0.0054,0.0001,-0.37,-0.074,-0.1027,-0.0703,KyberSwap -> Odos,False,6,5
2026-04-29 12:48:50,AAVE,ok,,500,150.0,Odos,KyberSwap,Sushi,5.0956583532029835,498.3853,498.2754,0.0461,0.0135,-1.6605,-0.3321,-0.3524,-0.3229,Odos -> KyberSwap,False,6,5
2026-04-29 12:48:56,UNI,ok,,50,20,Odos,KyberSwap,Sushi,15.108724139301435,49.8202,49.7787,0.0777,0.0079,-0.2237,-0.4473,-0.521,-0.3596,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:01,LINK,ok,,50,20,Odos,KyberSwap,Sushi,5.329325004030743,49.9812,49.9262,0.0061,0.0388,-0.0389,-0.0777,-0.1736,-0.0376,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:04,CRV,ok,,50,20,Odos,KyberSwap,0x/Matcha,214.03778667315947,49.8784,49.7802,0.0736,0.0637,-0.1547,-0.3095,-0.4931,-0.2432,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:11,UNI,ok,,100,30.0,Odos,KyberSwap,Sushi,30.18749428824954,99.5257,99.4446,0.1158,0.0159,-0.5486,-0.5486,-0.6249,-0.4743,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:15,LINK,ok,,100,30.0,Odos,KyberSwap,Sushi,10.651767003722012,99.8819,99.8092,0.0533,0.0143,-0.1404,-0.1404,-0.2061,-0.1181,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:18,CRV,ok,,100,30.0,Odos,KyberSwap,0x/Matcha,427.61027193796474,99.5185,99.3507,0.1419,0.1311,-0.5298,-0.5298,-0.6911,-0.4815,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:25,UNI,ok,,200,60.0,Odos,KyberSwap,Sushi,60.32318891833399,198.8306,198.6821,0.1346,0.025,-1.2606,-0.6303,-0.7004,-0.5847,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:27,LINK,ok,,200,60.0,KyberSwap,Odos,Sushi,21.30042345802282,199.6913,199.5709,0.0178,0.0189,-0.3323,-0.1661,-0.2213,-0.1543,KyberSwap -> Odos,False,6,5
2026-04-29 12:49:34,CRV,ok,,200,60.0,Odos,KyberSwap,0x/Matcha,854.1865526131199,198.4627,198.1623,0.2128,0.1679,-1.6085,-0.8042,-0.9505,-0.7687,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:36,UNI,ok,,500,150.0,Odos,KyberSwap,Sushi,150.6683496472089,496.2919,496.037,0.1181,0.0491,-3.7922,-0.7584,-0.8077,-0.7416,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:44,LINK,ok,,500,150.0,Odos,KyberSwap,Sushi,53.24689537489836,499.2126,498.7252,0.0097,0.0195,-0.8428,-0.1686,-0.2635,-0.1575,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:45,CRV,ok,,500,150.0,Odos,KyberSwap,0x/Matcha,2129.49004329254,493.1764,492.3803,0.3317,0.2637,-6.8911,-1.3782,-1.535,-1.3647,Odos -> KyberSwap,False,6,5
2026-04-29 12:49:52,SUSHI,ok,,50,20,Odos,Sushi,0x/Matcha,230.86266330352433,49.1505,49.1111,0.3422,0.3195,-0.885,-1.77,-1.8487,-1.699,Odos -> Sushi,False,6,5
2026-04-29 12:49:57,WMATIC,ok,,50,20,KyberSwap,Odos,Sushi,537.8076453732596,49.9907,49.9487,0.0003,0.0001,-0.0185,-0.0369,-0.1127,-0.0186,KyberSwap -> Odos,True,6,5
2026-04-29 12:50:00,DAI,ok,,50,20,KyberSwap,Sushi,Odos,49.999546358271154,49.9955,49.9986,-0.0066,0.0001,-0.0091,-0.0183,-0.0221,-0.009,KyberSwap -> Sushi,True,6,5
2026-04-29 12:50:05,SUSHI,ok,,100,30.0,Odos,Sushi,0x/Matcha,459.6435199467686,97.3079,97.164,0.6715,0.5704,-2.7315,-2.7315,-2.8753,-2.6921,Odos -> Sushi,False,6,5
2026-04-29 12:50:09,WMATIC,ok,,100,30.0,KyberSwap,Odos,Sushi,1075.9832091227627,100.0045,99.9138,0.0009,0.0002,-0.0046,-0.0046,-0.0913,0.0045,KyberSwap -> Odos,True,6,5
2026-04-29 12:50:12,DAI,ok,,100,30.0,KyberSwap,Sushi,Odos,99.99861280704522,99.9917,99.9966,0.0004,0.0,-0.013,-0.013,-0.0131,-0.0083,KyberSwap -> Sushi,True,6,5
2026-04-29 12:50:18,SUSHI,ok,,200,60.0,Odos,Sushi,0x/Matcha,913.3421569688138,191.3733,191.063,1.0271,1.0337,-8.6737,-4.3369,-4.492,-4.3134,Odos -> Sushi,False,6,5
2026-04-29 12:50:23,WMATIC,ok,,200,60.0,KyberSwap,Odos,Sushi,2152.1521233459866,200.0247,199.8332,0.0249,0.0004,0.012,0.006,-0.0879,0.0123,KyberSwap -> Odos,True,6,5
2026-04-29 12:50:25,DAI,ok,,200,60.0,KyberSwap,Odos,Sushi,199.9943422948229,199.9947,199.9778,0.0011,-0.0019,-0.0159,-0.0079,-0.0135,-0.0026,KyberSwap -> Odos,True,6,5
2026-04-29 12:50:31,SUSHI,ok,,500,150.0,Odos,Sushi,0x/Matcha,2243.1029691535996,456.7258,455.6056,2.0905,2.372,-43.3537,-8.6707,-8.8948,-8.6548,Odos -> Sushi,False,6,5
2026-04-29 12:50:35,WMATIC,ok,,500,150.0,KyberSwap,Odos,Sushi,5379.089586846538,499.9357,499.4375,0.0044,0.001,-0.0763,-0.0153,-0.1138,-0.0129,KyberSwap -> Odos,True,6,5
2026-04-29 12:50:41,DAI,ok,,500,150.0,Odos,KyberSwap,Sushi,499.97681311145567,499.9754,499.9305,0.002,0.0004,-0.0452,-0.009,-0.0167,-0.0049,Odos -> KyberSwap,True,6,5
2026-04-29 12:50:43,BAL,ok,,50,20,KyberSwap,Odos,0x/Matcha,312.792424164433,49.6653,49.5905,0.1037,0.0682,-0.3517,-0.7033,-0.83,-0.6693,KyberSwap -> Odos,False,5,4
2026-04-29 12:50:48,GRT,ok,,50,20,Odos,Sushi,0x/Matcha,1983.9780313255906,49.4448,49.3858,0.2153,0.1487,-0.5815,-1.1629,-1.281,-1.1104,Odos -> Sushi,False,5,4
2026-04-29 12:50:54,BAL,ok,,100,30.0,Odos,KyberSwap,0x/Matcha,624.7840595690545,98.9837,98.9413,0.1498,0.1709,-1.0535,-1.0535,-1.0931,-1.0163,Odos -> KyberSwap,False,5,4
2026-04-29 12:50:54,SNX,ok,,50,20,0x/Matcha,Odos,Sushi,155.80166935989908,49.4745,49.4128,0.1987,0.1963,-0.5433,-1.0865,-1.1744,-1.0509,0x/Matcha -> Odos,False,5,4
2026-04-29 12:50:59,GRT,ok,,100,30.0,Odos,Sushi,0x/Matcha,3960.5556971588226,98.4368,98.3921,0.3171,0.2761,-1.5888,-1.5888,-1.6335,-1.5632,Odos -> Sushi,False,5,4
2026-04-29 12:51:07,SNX,ok,,100,30.0,0x/Matcha,Odos,Sushi,310.6841873863242,98.3469,98.2067,0.4082,0.3274,-1.6713,-1.6713,-1.7933,-1.6531,0x/Matcha -> Odos,False,5,4
2026-04-29 12:51:08,BAL,ok,,200,60.0,Odos,KyberSwap,0x/Matcha,1246.9709129292264,197.2685,197.0041,0.308,0.1466,-2.7998,-1.3999,-1.5285,-1.3658,Odos -> KyberSwap,False,5,4
2026-04-29 12:51:12,GRT,ok,,200,60.0,Odos,0x/Matcha,KyberSwap,7888.061941769385,195.1369,195.1142,0.5936,0.4227,-4.8885,-2.4442,-2.4604,-2.4316,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:51:20,BAL,ok,,500,150.0,KyberSwap,Odos,0x/Matcha,3100.8604096181602,487.5176,486.629,0.622,0.5464,-12.522,-2.5044,-2.678,-2.4965,KyberSwap -> Odos,False,5,4
2026-04-29 12:51:20,SNX,ok,,200,60.0,Odos,0x/Matcha,Sushi,618.0847198384508,194.7777,194.1795,0.75,0.5079,-5.2485,-2.6242,-2.9233,-2.6112,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:51:24,GRT,ok,,500,150.0,Odos,0x/Matcha,KyberSwap,19479.01508831508,476.2146,476.1547,1.4286,0.9902,-23.82,-4.764,-4.778,-4.7571,Odos -> 0x/Matcha,False,5,4
2026-04-29 12:51:33,SNX,ok,,500,150.0,0x/Matcha,Odos,KyberSwap,1522.2094850229412,472.1026,470.8425,1.7427,1.2781,-27.9145,-5.5829,-5.8335,-5.5795,0x/Matcha -> Odos,False,5,4
2026-04-29 12:51:34,stMATIC,ok,,50,20,Odos,KyberSwap,0x/Matcha,469.43755079048503,49.9042,49.8401,0.0361,0.0666,-0.1245,-0.249,-0.3607,-0.1915,Odos -> KyberSwap,False,6,5
2026-04-29 12:51:41,LDO,ok,,50,20,Odos,KyberSwap,Sushi,128.08381676274428,49.8982,49.8712,0.0134,0.0495,-0.1198,-0.2396,-0.2835,-0.2037,Odos -> KyberSwap,False,6,5
2026-04-29 12:51:46,FRAX,ok,,50,20,KyberSwap,Sushi,UniswapV3,50.54329725519509,49.9354,49.9354,0.0089,0.008,-0.0678,-0.1356,-0.1356,-0.1292,KyberSwap -> Sushi,False,6,5
2026-04-29 12:51:47,stMATIC,ok,,100,30.0,Odos,KyberSwap,0x/Matcha,938.2553959260799,99.6303,99.5604,0.0902,0.0925,-0.3941,-0.3941,-0.4581,-0.3697,Odos -> KyberSwap,False,6,5
2026-04-29 12:51:54,LDO,ok,,100,30.0,KyberSwap,Odos,0x/Matcha,256.14026359932177,99.7655,99.6103,0.0154,0.075,-0.2569,-0.2569,-0.3965,-0.2345,KyberSwap -> Odos,False,6,5
2026-04-29 12:51:58,FRAX,ok,,100,30.0,KyberSwap,Sushi,UniswapV3,101.07122625694673,99.8392,99.8392,0.0212,0.0164,-0.164,-0.164,-0.164,-0.1608,KyberSwap -> Sushi,False,6,5
2026-04-29 12:52:03,stMATIC,ok,,200,60.0,Odos,KyberSwap,0x/Matcha,1875.2392124816643,199.1385,198.7714,0.1202,0.0198,-0.9011,-0.4506,-0.6291,-0.4308,Odos -> KyberSwap,False,6,5
2026-04-29 12:52:08,LDO,ok,,200,60.0,KyberSwap,Odos,0x/Matcha,512.0877606674826,199.2435,198.8513,0.0719,0.1299,-0.7957,-0.3979,-0.5785,-0.3783,KyberSwap -> Odos,False,6,5
2026-04-29 12:52:13,FRAX,ok,,200,60.0,KyberSwap,Odos,Sushi,202.08092602024487,199.5627,199.5514,0.0424,0.0275,-0.45,-0.225,-0.2258,-0.2187,KyberSwap -> Odos,False,6,5
2026-04-29 12:52:15,stMATIC,ok,,500,150.0,Odos,KyberSwap,0x/Matcha,4684.457422725849,496.4666,495.4757,0.1053,0.1514,-3.5854,-0.7171,-0.9126,-0.7067,Odos -> KyberSwap,False,6,5
2026-04-29 12:52:21,LDO,ok,,500,150.0,KyberSwap,Odos,Sushi,1279.4661566515272,496.6969,495.8424,0.1251,0.1641,-3.3638,-0.6728,-0.8342,-0.6606,KyberSwap -> Odos,False,6,5
2026-04-29 12:52:25,FRAX,ok,,500,150.0,Odos,KyberSwap,Sushi,504.80809208362706,497.999,497.9936,0.0918,0.0829,-2.014,-0.4028,-0.4031,-0.4002,Odos -> KyberSwap,False,6,5
2026-04-29 12:52:29,GHST,skipped,no_buy_quotes,50,20,,,,,,,,,,,,,,,0,
2026-04-29 12:52:29,QUICK,ok,,50,20,Odos,KyberSwap,Sushi,4.278302484761202,49.8308,49.7012,0.0414,0.0704,-0.1873,-0.3747,-0.6159,-0.3384,Odos -> KyberSwap,False,6,4
2026-04-29 12:52:32,DPI,ok,,50,20,Sushi,KyberSwap,Odos,1.0216270293001048,46.2053,46.2035,1.8863,2.0449,-3.8003,-7.6006,-7.6068,-7.5893,Sushi -> KyberSwap,False,5,4
2026-04-29 12:52:36,DPI,skipped,high_buy_slippage,100,30.0,Sushi,,,1.9805080994280586,,,4.3058,,,,,,,,5,
2026-04-29 12:52:38,GHST,skipped,no_buy_quotes,100,30.0,,,,,,,,,,,,,,,0,
2026-04-29 12:52:39,GHST,skipped,no_buy_quotes,200,60.0,,,,,,,,,,,,,,,0,
2026-04-29 12:52:40,DPI,skipped,high_buy_slippage,200,60.0,Sushi,,,3.732597402343589,,,8.094,,,,,,,,5,
2026-04-29 12:52:44,DPI,skipped,high_buy_slippage,500,150.0,KyberSwap,,,8.171920758854766,,,14.3722,,,,,,,,5,
2026-04-29 12:52:48,STG,skipped,high_buy_slippage,50,20,Sushi,,,214.43851865885432,,,3.7032,,,,,,,,6,
2026-04-29 12:52:48,QUICK,ok,,100,30.0,Odos,KyberSwap,Sushi,8.552185550236025,99.4704,99.2774,0.0815,0.14,-0.5614,-0.5614,-0.7449,-0.5296,Odos -> KyberSwap,False,6,4
2026-04-29 12:52:48,GHST,skipped,no_buy_quotes,500,150.0,,,,,,,,,,,,,,,0,
2026-04-29 12:52:55,STG,skipped,high_buy_slippage,100,30.0,Sushi,,,404.02675442331616,,,8.1182,,,,,,,,6,
2026-04-29 12:53:01,STG,skipped,high_buy_slippage,200,60.0,Sushi,,,723.5167779900698,,,14.6168,,,,,,,,6,
2026-04-29 12:53:03,MKR,ok,,50,20,KyberSwap,Odos,Sushi,0.024270908191374275,49.4569,49.4484,0.1311,0.1174,-0.5575,-1.115,-1.1163,-1.0861,KyberSwap -> Odos,False,5,5
2026-04-29 12:53:04,QUICK,ok,,200,60.0,Odos,KyberSwap,Sushi,17.086818953358758,198.5681,198.1513,0.1432,0.0855,-1.4747,-0.7374,-0.9382,-0.716,Odos -> KyberSwap,False,6,4
2026-04-29 12:53:05,STG,skipped,high_buy_slippage,500,150.0,Sushi,,,1376.6966808898248,,,27.899,,,,,,,,6,
2026-04-29 12:53:07,COMP,skipped,no_buy_quotes,50,20,,,,,,,,,,,,,,,0,
2026-04-29 12:53:08,COMP,skipped,no_buy_quotes,100,30.0,,,,,,,,,,,,,,,0,
2026-04-29 12:53:11,COMP,skipped,no_buy_quotes,200,60.0,,,,,,,,,,,,,,,0,
2026-04-29 12:53:13,COMP,skipped,no_buy_quotes,500,150.0,,,,,,,,,,,,,,,0,
